Node_ID,x_int,y_int
4652,176913,180662
4653,112492,396500
4654,79320,88319
4655,171380,40507
4656,114823,332741
4657,116252,207050
4658,156256,339938
4659,153805,342999
4660,74355,169156
4661,6996,120306
4662,45003,376696
4663,132151,88758
4664,91467,135805
4665,175249,11887
4666,209558,25995
4667,211551,142908
4668,100204,132421
4669,243835,261909
4670,179659,288704
4671,203290,21553
4672,211199,31574
4673,44293,184943
4674,40362,65644
4675,128307,380259
4676,157345,369582
4677,231193,279461
4678,32340,180509
4679,242552,281272
4680,239865,205866
4681,86563,149849
4682,201711,379074
4683,243039,307117
4684,20169,240066
4685,89944,354879
4686,63880,295189
4687,113058,279180
4688,213872,5992
4689,63430,402543
4690,185485,53528
4691,61589,334923
4692,77760,100045
4693,176659,423371
4694,94835,213472
4695,74826,389198
4696,51200,55965
4697,73500,386480
4698,233173,343158
4699,108264,349032
4700,136398,63281
4701,174253,427819
4702,9166,211312
4703,107973,416536
4704,120430,323198
4705,30975,155484
4706,115170,239591
4707,50003,210997
4708,246643,86660
4709,38677,385744
4710,220884,192035
4711,136960,52077
4712,162653,289133
4713,40796,31229
4714,30034,75197
4715,54690,257863
4716,221095,223314
4717,240078,408459
4718,35722,50674
4719,238791,224911
4720,11347,103486
4721,229587,291671
4722,54201,225029
4723,140252,383929
4724,41154,347083
4725,21138,339948
4726,198054,14399
4727,171700,400563
4728,15483,426600
4729,9354,59571
4730,187584,248060
4731,94333,412730
4732,92864,-1649
4733,78720,165235
4734,224999,321031
4735,106887,300402
4736,27454,200174
4737,214960,367272
4738,192078,33115
4739,118835,235642
4740,153380,391619
4741,115953,345906
4742,195560,125169
4743,93337,199245
4744,229312,648
4745,85286,202647
4746,170033,251594
4747,170247,139001
4748,83411,171852
4749,77319,172747
4750,122111,45593
4751,21980,210291
4752,167521,293676
4753,46044,200697
4754,32511,329986
4755,146921,157277
4756,218213,44934
4757,65718,194636
4758,193271,81119
4759,46043,162075
4760,169460,207918
4761,92074,420802
4762,172206,115672
4763,2467,366597
4764,90825,365643
4765,12424,250135
4766,95568,171917
4767,185003,413196
4768,177225,198193
4769,94009,90701
4770,206621,125785
4771,112231,19523
4772,207474,124938
4773,101933,96767
4774,150255,380259
4775,246383,431440
4776,152476,40138
4777,122982,318785
4778,48155,344360
4779,230917,73216
4780,217858,379478
4781,196573,190701
4782,162723,333922
4783,178809,19794
4784,219036,26405
4785,131435,48999
4786,67686,282156
4787,242402,86906
4788,227020,397741
4789,75396,332606
4790,126706,74711
4791,53898,162114
4792,178169,206790
4793,48386,361590
4794,46011,240217
4795,3380,188970
4796,44588,260072
4797,43179,136497
4798,138229,98908
4799,146699,12892
4800,41438,400397
4801,134834,160412
4802,242311,112674
4803,135634,146301
4804,76426,82338
4805,177560,123403
4806,39625,411464
4807,165839,64919
4808,26544,25503
4809,40843,346100
4810,192297,301009
4811,242685,133800
4812,43038,123626
4813,230911,157782
4814,73933,270737
4815,39698,253984
4816,81306,288850
4817,83177,45062
4818,6644,47432
4819,130454,231009
4820,73865,212521
4821,153074,250147
4822,60475,298598
4823,18682,141388
4824,139703,425831
4825,158127,316803
4826,223146,159651
4827,178919,234314
4828,134046,301414
4829,175100,379080
4830,6762,270412
4831,10828,151701
4832,161223,70685
4833,106502,301694
4834,169209,427096
4835,56993,293580
4836,77147,115058
4837,189858,429811
4838,17487,164591
4839,31654,359065
4840,215222,288977
4841,80890,181850
4842,203946,248377
4843,116341,227237
4844,207442,429973
4845,149870,217526
4846,31255,301354
4847,170908,225897
4848,123041,393753
4849,36728,302045
4850,76910,325388
4851,117625,68372
4852,113641,141237
4853,42347,283077
4854,195927,387861
4855,203661,246728
4856,147341,39452
4857,158820,185771
4858,7170,179561
4859,150402,381414
4860,14212,286102
4861,36313,413087
4862,108313,217414
4863,241733,272948
4864,216455,54012
4865,67037,279984
4866,178400,128032
4867,203404,145766
4868,142633,53655
4869,221903,244483
4870,155576,352236
4871,159541,410529
4872,89257,379446
4873,44969,371234
4874,52612,325392
4875,165421,96051
4876,90140,323360
4877,123474,251106
4878,212033,422792
4879,238625,11378
4880,135918,16297
4881,26975,410053
4882,213121,404162
4883,200548,318370
4884,218698,322024
4885,63125,287449
4886,206002,428933
4887,16092,116363
4888,181584,332276
4889,223609,218295
4890,16541,154605
4891,110451,309217
4892,42102,203687
4893,158839,145662
4894,132734,83008
4895,150385,362971
4896,33757,400045
4897,210736,14829
4898,169952,81903
4899,245920,282570
4900,229545,257167
4901,199228,417526
4902,227227,339615
4903,156247,225477
4904,188067,265368
4905,202041,81233
4906,21346,241270
4907,53300,179541
4908,184525,423496
4909,237026,303572
4910,44301,182021
4911,63805,319730
4912,35761,94615
4913,25825,355838
4914,82528,60597
4915,221034,62594
4916,113560,182319
4917,44781,11455
4918,85665,288776
4919,246792,26865
4920,181200,235845
4921,87320,89466
4922,160313,247975
4923,195070,130589
4924,103690,110754
4925,116230,328215
4926,142744,240342
4927,113539,176571
4928,35620,423649
4929,98899,313919
4930,146228,347682
4931,27493,2461
4932,230006,401375
4933,61584,314654
4934,4873,429175
4935,77859,61031
4936,19646,171923
4937,10175,212196
4938,194299,16067
4939,45889,169990
4940,87287,263092
4941,90264,311456
4942,91515,189410
4943,69093,130112
4944,126473,425038
4945,12726,354463
4946,30163,25229
4947,140147,303301
4948,74943,178302
4949,122658,382421
4950,192447,267757
4951,233235,68338
4952,13833,197192
4953,109556,141743
4954,24964,205111
4955,36077,167712
4956,244310,340143
4957,46288,172847
4958,224812,315132
4959,22817,393661
4960,132962,149178
4961,128895,149899
4962,99023,109707
4963,3863,343673
4964,74321,137240
4965,2838,90688
4966,205657,357605
4967,143776,288387
4968,50475,19216
4969,89149,234603
4970,54678,244989
4971,97838,118685
4972,244420,81977
4973,73040,107984
4974,183970,385660
4975,184301,278315
4976,159332,197465
4977,101291,214878
4978,221535,48261
4979,245730,337381
4980,159321,166563
4981,122712,285170
4982,201649,206329
4983,205450,194103
4984,21581,118082
4985,199835,394616
4986,159126,272179
4987,194078,63038
4988,155874,117263
4989,87523,132923
4990,102595,71499
4991,224062,336264
4992,41970,251461
4993,11741,144127
4994,168518,341565
4995,35977,6860
4996,164615,198881
4997,99829,225101
4998,214625,242038
4999,147650,40491
5000,104488,350623
5001,219936,273226
5002,200079,88275
5003,176756,365461
5004,129575,352692
5005,78052,181784
5006,184707,184506
5007,174569,266485
5008,237916,58159
5009,15892,185664
5010,201195,239345
5011,153280,267658
5012,173564,6484
5013,70488,361266
5014,242930,283948
5015,222304,62930
5016,55194,237476
5017,193386,46173
5018,46027,49756
5019,192338,150822
5020,84697,38963
5021,61421,277231
5022,137624,148544
5023,125669,410300
5024,6693,416728
5025,121743,90295
5026,79900,215095
5027,75382,-1954
5028,129839,278393
5029,10950,9917
5030,134297,7515
5031,68869,272904
5032,199535,23631
5033,54615,160948
5034,115319,316208
5035,72067,244143
5036,112384,91035
5037,235980,344741
5038,187724,265150
5039,147324,215224
5040,47000,278320
5041,183030,415458
5042,161813,332077
5043,194322,320069
5044,180763,291877
5045,35177,97040
5046,161172,312153
5047,199718,405180
5048,90012,389799
5049,67012,314809
5050,225678,269632
5051,104114,137854
5052,214483,131612
5053,217804,32444
5054,175954,389116
5055,192752,347342
5056,244355,267633
5057,65439,41655
5058,126032,241056
5059,98392,247506
5060,152034,43552
5061,201819,380608
5062,241581,328866
5063,7482,400694
5064,107827,333941
5065,40283,75167
5066,216753,347645
5067,145710,52099
5068,38999,284444
5069,146469,158950
5070,104974,289784
5071,21592,55797
5072,176569,109961
5073,246670,289615
5074,226150,17797
5075,190161,173166
5076,104817,381622
5077,135944,133160
5078,154534,384608
5079,204249,315886
5080,4871,236369
5081,142641,356899
5082,130924,319212
5083,13324,43160
5084,225196,169141
5085,88082,122373
5086,242234,289175
5087,90444,238884
5088,20678,153332
5089,127696,3920
5090,4376,118628
5091,136782,98873
5092,171889,58617
5093,25247,189979
5094,235952,50572
5095,60005,110354
5096,226615,342583
5097,56846,316605
5098,163918,88560
5099,200349,382129
5100,96712,279179
5101,63135,61740
5102,209461,192266
5103,140405,277335
5104,243828,171781
5105,230348,330901
5106,58133,269704
5107,68232,39671
5108,186227,147920
5109,203087,375964
5110,155353,277362
5111,190806,200239
5112,119256,203224
5113,242395,158515
5114,218413,41677
5115,11610,376145
5116,108545,317527
5117,93068,346972
5118,9593,138159
5119,157504,352876
5120,23239,139812
5121,222949,398239
5122,65314,239334
5123,5946,84864
5124,18091,326737
5125,4305,121120
5126,41166,214878
5127,168001,47225
5128,96025,86102
5129,30626,392733
5130,117310,1406
5131,131825,240754
5132,17566,91813
5133,129312,336643
5134,216382,3725
5135,205976,341316
5136,72820,369704
5137,31093,316361
5138,173924,229218
5139,158627,264832
5140,107329,336140
5141,172789,89557
5142,42959,422040
5143,228988,276624
5144,191434,191100
5145,125731,375994
5146,222326,375562
5147,172533,243128
5148,147100,416919
5149,33861,404664
5150,125979,212489
5151,105857,21226
5152,101291,423338
5153,85154,417737
5154,93329,15416
5155,232375,1927
5156,109704,342294
5157,209815,361601
5158,178368,321523
5159,6070,197481
5160,147374,374967
5161,6483,296465
5162,74960,423026
5163,197303,81242
5164,231956,138576
5165,33219,237235
5166,216990,126772
5167,99172,412950
5168,207423,156644
5169,245833,410534
5170,123818,150427
5171,24279,12377
5172,221873,220779
5173,12320,299106
5174,175803,136752
5175,132940,300858
5176,246667,307376
5177,82444,40890
5178,26607,166832
5179,140369,243316
5180,196548,406134
5181,246722,242510
5182,76717,307702
5183,210074,100416
5184,220550,347814
5185,30973,95192
5186,3906,348820
5187,135511,73052
5188,240525,39932
5189,114264,427422
5190,188865,227255
5191,150693,343523
5192,170642,317652
5193,8304,53656
5194,31013,188314
5195,172964,124299
5196,193224,34854
5197,201052,193548
5198,143768,403394
5199,162996,152287
5200,178714,156505
5201,121953,357493
5202,245632,218464
5203,150096,173700
5204,53084,331229
5205,59825,400337
5206,72382,6254
5207,86691,281332
5208,56807,125003
5209,180341,15664
5210,90733,139894
5211,244891,253526
5212,15321,261651
5213,195544,138121
5214,230625,76266
5215,94317,400256
5216,187059,161936
5217,84062,174536
5218,208999,85137
5219,159642,418875
5220,169764,412153
5221,211545,56571
5222,187234,42732
5223,199024,83440
5224,152180,380218
5225,159291,377948
5226,104809,411644
5227,120957,223726
5228,3057,173559
5229,185059,329015
5230,76135,41516
5231,219004,32441
5232,234637,368346
5233,160829,60942
5234,152450,201994
5235,190809,288801
5236,238347,8243
5237,182459,272931
5238,168495,150592
5239,66067,209717
5240,105193,203018
5241,45344,124912
5242,241655,338939
5243,123395,169788
5244,95063,157593
5245,37679,391538
5246,238518,8017
5247,240864,409001
5248,92123,48879
5249,19446,117336
5250,196685,394078
5251,191772,211709
5252,201063,146932
5253,47724,128796
5254,94345,319944
5255,96516,319680
5256,6454,424425
5257,65193,114318
5258,66492,351159
5259,88634,123881
5260,203868,421965
5261,39260,243336
5262,114892,194069
5263,54124,416835
5264,7837,288228
5265,35597,323672
5266,125284,162928
5267,87359,354695
5268,152945,121474
5269,169007,184101
5270,185858,295231
5271,237645,422054
5272,73703,18772
5273,208462,41695
5274,21501,424040
5275,77269,187466
5276,84892,298744
5277,189886,304092
5278,195480,94073
5279,5905,137816
5280,176529,5130
5281,89415,412199
5282,151926,191803
5283,11991,302142
5284,186294,21237
5285,142230,84628
5286,17985,421779
5287,129013,226059
5288,28714,276998
5289,106402,123944
5290,185620,418739
5291,216160,81135
5292,114089,-1888
5293,227534,431503
5294,91064,50184
5295,145913,248880
5296,21389,169604
5297,233281,244424
5298,69019,211054
5299,236771,108997
5300,35755,173648
5301,204316,107887
5302,172956,324141
5303,240506,270122
5304,215046,289305
5305,56632,320418
5306,34374,3611
5307,160137,404676
5308,167744,226048
5309,100692,238714
5310,61492,141169
5311,110357,191233
5312,36634,234229
5313,166806,63223
5314,238016,181436
5315,78263,144099
5316,30869,168188
5317,63859,148786
5318,17542,99712
5319,137897,292709
5320,70190,305623
5321,157926,221124
5322,107528,268697
5323,237166,288981
5324,188407,389881
5325,209608,63947
5326,246812,376024
5327,3797,345962
5328,123191,347943
5329,16624,19537
5330,193027,104349
5331,202331,225668
5332,155749,281990
5333,195358,393057
5334,34057,419195
5335,121341,318983
5336,112936,418944
5337,217035,203188
5338,164617,330703
5339,50255,393590
5340,223436,252779
5341,219666,422664
5342,47356,266771
5343,11402,148410
5344,206339,100838
5345,200730,159049
5346,186224,125960
5347,149862,15883
5348,236177,111883
5349,108378,308178
5350,111736,51362
5351,108730,117354
5352,59529,126066
5353,122589,263202
5354,144713,276699
5355,240698,257760
5356,53332,96392
5357,108859,27858
5358,207013,201652
5359,30466,312027
5360,243266,399930
5361,123827,268672
5362,182348,300216
5363,127716,190062
5364,161267,28824
5365,153615,246584
5366,167575,364064
5367,25950,54874
5368,170514,33921
5369,216954,146654
5370,53387,23990
5371,154611,189391
5372,25016,168402
5373,36839,387749
5374,241104,32784
5375,95271,250239
5376,194488,323200
5377,224866,333103
5378,112703,214203
5379,139583,271712
5380,122514,111140
5381,75813,310708
5382,57041,422200
5383,247728,350869
5384,41478,144069
5385,67715,214367
5386,240371,353247
5387,186693,231664
5388,117906,229811
5389,214459,19473
5390,62745,123915
5391,183529,366799
5392,98881,227291
5393,132528,180938
5394,193994,286429
5395,40555,44479
5396,126174,115237
5397,48653,276250
5398,65182,245011
5399,24792,101119
5400,122634,226840
5401,16156,226864
5402,136354,354079
5403,48002,311458
5404,14282,267169
5405,215458,1524
5406,56308,68490
5407,26522,337314
5408,27958,171143
5409,171840,259166
5410,227217,381067
5411,213824,158936
5412,170231,179589
5413,83336,388265
5414,33102,333238
5415,7400,251639
5416,198075,47634
5417,58388,169230
5418,233844,66104
5419,162142,100731
5420,85632,317246
5421,81341,421472
5422,84700,384778
5423,117667,298574
5424,57454,407385
5425,4350,328499
5426,237263,218413
5427,223459,209974
5428,30236,214969
5429,96463,46615
5430,57656,241595
5431,154425,55213
5432,155504,138615
5433,89514,187764
5434,85069,15686
5435,91759,325962
5436,166925,225011
5437,23032,392079
5438,65851,427341
5439,44586,256632
5440,149432,369760
5441,224541,309840
5442,45332,162791
5443,60508,251081
5444,47686,72370
5445,53953,239623
5446,40299,116938
5447,191884,11896
5448,161220,38788
5449,72421,68740
5450,62458,6856
5451,149817,274144
5452,38500,357593
5453,35016,422779
5454,191737,389663
5455,70939,50609
5456,174507,209999
5457,27524,114523
5458,24745,388290
5459,62388,407
5460,122772,268176
5461,115184,218859
5462,82055,430331
5463,64259,71570
5464,156566,406442
5465,150766,367558
5466,98023,405009
5467,187723,107757
5468,216490,313940
5469,229864,289236
5470,121943,393445
5471,157415,279795
5472,42099,181830
5473,44794,318310
5474,184146,232658
5475,142150,96976
5476,20654,326224
5477,4716,350928
5478,35317,37447
5479,192644,402197
5480,16324,426484
5481,32980,430321
5482,27034,139068
5483,14200,379012
5484,144840,155989
5485,37806,362571
5486,175042,74791
5487,193479,244847
5488,124642,384111
5489,195212,376258
5490,180616,112834
5491,115766,120679
5492,203238,305214
5493,169607,23850
5494,17562,182255
5495,73062,428651
5496,30624,279449
5497,171030,226348
5498,223284,354511
5499,227025,257254
5500,84523,75831
5501,27720,329855
5502,2405,58149
5503,47281,58944
5504,143147,39961
5505,52658,-11
5506,73056,102491
5507,121006,37659
5508,225160,90195
5509,92680,231158
5510,134958,415219
5511,164050,400604
5512,212214,419898
5513,3126,135678
5514,181702,219426
5515,230839,72422
5516,50611,388868
5517,240933,43513
5518,8441,392912
5519,77813,190380
5520,20903,31592
5521,75861,40076
5522,199374,103283
5523,134007,188118
5524,144978,23444
5525,77170,422452
5526,24011,4727
5527,18179,256930
5528,81692,182714
5529,161162,42762
5530,128643,257069
5531,137917,186699
5532,114907,216565
5533,52000,230637
5534,25012,147486
5535,138274,12553
5536,142648,345811
5537,68960,243181
5538,186517,309919
5539,170869,243981
5540,90634,248302
5541,62446,334248
5542,68028,294018
5543,72863,39276
5544,138365,406548
5545,94280,409596
5546,114630,409693
5547,229717,357745
5548,84988,270012
5549,75913,349154
5550,62044,375162
5551,19744,52187
5552,75975,104948
5553,72376,402307
5554,108159,289983
